longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,bedroom_room_ration
-122.38,37.58,52.0,2039.0,299.0,772,303.0,6.471,500001.0,NEAR OCEAN,0.14664051005394801
-122.36,37.58,52.0,3084.0,595.0,1324,571.0,5.0756,374200.0,NEAR OCEAN,0.1929312581063554
-122.36,37.58,37.0,3325.0,734.0,1468,692.0,4.0987,434000.0,NEAR OCEAN,0.22075187969924812
-122.37,37.58,43.0,2506.0,432.0,967,428.0,4.7404,500001.0,NEAR OCEAN,0.17238627294493217
-122.37,37.58,52.0,1900.0,290.0,665,276.0,4.5486,500001.0,NEAR OCEAN,0.15263157894736842
-122.34,37.59,44.0,1395.0,269.0,736,288.0,5.6206,386400.0,NEAR OCEAN,0.192831541218638
-122.33,37.58,40.0,2362.0,468.0,992,425.0,4.7917,359900.0,NEAR OCEAN,0.19813717188823032
-122.34,37.58,50.0,2784.0,743.0,1622,698.0,3.8413,372200.0,NEAR OCEAN,0.26688218390804597
-122.35,37.58,52.0,2495.0,458.0,1081,471.0,4.0855,410800.0,NEAR OCEAN,0.18356713426853707
-122.36,37.59,20.0,2638.0,854.0,1352,718.0,3.5125,350600.0,NEAR OCEAN,0.3237300985595148
-122.35,37.58,30.0,5039.0,1564.0,2129,1536.0,3.3469,345000.0,NEAR OCEAN,0.31037904346100414
-122.35,37.58,26.0,854.0,246.0,396,231.0,2.8393,375000.0,NEAR OCEAN,0.28805620608899296
-122.34,37.57,39.0,2647.0,616.0,1254,555.0,4.2407,433800.0,NEAR OCEAN,0.2327162825840574
-122.35,37.57,52.0,2059.0,345.0,800,308.0,4.97,500001.0,NEAR OCEAN,0.16755706653715396
-122.37,37.58,34.0,2697.0,313.0,810,279.0,12.4291,500001.0,NEAR OCEAN,0.1160548757879125
-122.36,37.57,35.0,1774.0,205.0,588,207.0,10.7339,500001.0,NEAR OCEAN,0.11555806087936867
-122.36,37.56,32.0,4684.0,540.0,1512,511.0,15.0001,500001.0,NEAR OCEAN,0.11528608027327071
-122.37,37.56,21.0,7189.0,874.0,2440,846.0,11.6833,500001.0,NEAR OCEAN,0.12157462790374182
-122.34,37.56,39.0,3562.0,391.0,1139,391.0,12.6417,500001.0,NEAR OCEAN,0.10976979225154408
-122.34,37.55,25.0,4470.0,518.0,1507,504.0,13.3913,500001.0,NEAR OCEAN,0.11588366890380314
-122.36,37.54,23.0,6184.0,747.0,2165,700.0,10.1675,500001.0,NEAR OCEAN,0.12079560155239327
-122.35,37.56,52.0,1659.0,191.0,519,201.0,14.4219,500001.0,NEAR OCEAN,0.11512959614225438
-122.34,37.57,52.0,2635.0,408.0,967,374.0,7.0422,500001.0,NEAR OCEAN,0.15483870967741936
-122.34,37.57,52.0,2547.0,373.0,876,359.0,8.2598,500001.0,NEAR OCEAN,0.1464468001570475
-122.35,37.57,52.0,2170.0,269.0,784,274.0,10.4286,500001.0,NEAR OCEAN,0.12396313364055299
-122.34,37.57,28.0,3751.0,949.0,1691,846.0,3.9728,300000.0,NEAR OCEAN,0.2529992002132765
-122.33,37.57,43.0,2543.0,621.0,1301,606.0,3.1111,318400.0,NEAR OCEAN,0.244199764058199
-122.33,37.57,27.0,3085.0,876.0,1453,896.0,3.4333,290000.0,NEAR OCEAN,0.2839546191247974
-122.33,37.58,27.0,5144.0,1481.0,2518,1447.0,3.4836,287900.0,NEAR OCEAN,0.2879082426127527
-122.33,37.58,28.0,2784.0,736.0,1534,685.0,3.38,285400.0,NEAR OCEAN,0.26436781609195403
-122.31,37.6,34.0,3225.0,726.0,1958,656.0,3.6811,273000.0,NEAR BAY,0.22511627906976744
-122.31,37.58,44.0,1990.0,442.0,1141,424.0,3.9696,258300.0,NEAR BAY,0.2221105527638191
-122.31,37.57,45.0,1165.0,236.0,845,251.0,4.1875,267300.0,NEAR OCEAN,0.20257510729613734
-122.33,37.58,43.0,1772.0,422.0,1573,401.0,2.7474,233100.0,NEAR OCEAN,0.2381489841986456
-122.32,37.57,42.0,2574.0,614.0,2377,588.0,3.2891,237900.0,NEAR OCEAN,0.23853923853923853
-122.32,37.57,33.0,3384.0,819.0,2626,793.0,3.2285,234800.0,NEAR OCEAN,0.24202127659574468
-122.32,37.57,52.0,499.0,148.0,318,145.0,2.9934,256300.0,NEAR OCEAN,0.2965931863727455
-122.31,37.57,42.0,3157.0,676.0,1603,629.0,3.7422,292600.0,NEAR OCEAN,0.21412733607855558
-122.32,37.56,44.0,537.0,173.0,355,194.0,2.8571,250000.0,NEAR OCEAN,0.3221601489757914
-122.33,37.57,20.0,2126.0,643.0,1112,597.0,3.625,283300.0,NEAR OCEAN,0.30244590780809033
-122.32,37.56,9.0,1150.0,287.0,377,243.0,3.8317,237500.0,NEAR OCEAN,0.24956521739130436
-122.33,37.56,34.0,6394.0,1619.0,2400,1496.0,3.4902,500001.0,NEAR OCEAN,0.25320613074757586
-122.32,37.56,49.0,2016.0,299.0,691,288.0,5.5489999999999995,500001.0,NEAR OCEAN,0.14831349206349206
-122.32,37.56,26.0,2339.0,704.0,1283,654.0,3.162,415000.0,NEAR OCEAN,0.3009833262077811
-122.33,37.56,50.0,1975.0,245.0,644,251.0,10.0743,500001.0,NEAR OCEAN,0.1240506329113924
-122.32,37.55,50.0,2501.0,433.0,1050,410.0,4.6406,500001.0,NEAR OCEAN,0.17313074770091963
-122.33,37.55,51.0,2565.0,332.0,870,309.0,9.3694,500001.0,NEAR OCEAN,0.12943469785575049
-122.34,37.55,44.0,2465.0,328.0,843,324.0,6.9533,500001.0,NEAR OCEAN,0.1330628803245436
-122.31,37.56,52.0,2351.0,494.0,1126,482.0,3.9688,356900.0,NEAR OCEAN,0.2101233517652063
-122.31,37.55,52.0,900.0,183.0,371,166.0,3.25,296400.0,NEAR OCEAN,0.20333333333333334
-122.32,37.55,46.0,1437.0,266.0,607,263.0,4.8068,369700.0,NEAR OCEAN,0.18510786360473208
-122.32,37.55,44.0,2151.0,411.0,849,370.0,4.4583,397100.0,NEAR OCEAN,0.1910739191073919
-122.33,37.55,33.0,2199.0,312.0,827,319.0,6.1349,500001.0,NEAR OCEAN,0.14188267394270124
-122.32,37.54,34.0,3661.0,692.0,1608,656.0,5.0774,407200.0,NEAR OCEAN,0.18901939360830375
-122.34,37.53,27.0,3339.0,481.0,1354,458.0,7.3081,464600.0,NEAR OCEAN,0.14405510631925728
-122.33,37.53,18.0,4493.0,760.0,1784,725.0,6.7042,413000.0,NEAR OCEAN,0.16915201424438014
-122.35,37.53,27.0,2169.0,305.0,905,319.0,7.7743,453100.0,NEAR OCEAN,0.14061779621945597
-122.34,37.52,34.0,3559.0,560.0,1747,550.0,6.6959,411200.0,NEAR OCEAN,0.15734756954200618
-122.33,37.53,25.0,1729.0,383.0,769,352.0,4.0417,458500.0,NEAR OCEAN,0.22151532677848468
-122.32,37.52,17.0,6645.0,1034.0,2557,1032.0,6.3892,480800.0,NEAR OCEAN,0.15560571858540256
-122.3,37.53,37.0,1338.0,215.0,535,221.0,5.4351,376600.0,NEAR OCEAN,0.16068759342301944
-122.3,37.53,40.0,1833.0,308.0,751,306.0,6.0,384200.0,NEAR OCEAN,0.16803055100927441
-122.3,37.53,38.0,984.0,171.0,429,157.0,5.3261,376800.0,NEAR OCEAN,0.17378048780487804
-122.31,37.52,35.0,1817.0,262.0,659,262.0,6.8336,457200.0,NEAR OCEAN,0.1441937259218492
-122.31,37.53,39.0,1160.0,191.0,508,185.0,5.9539,379100.0,NEAR OCEAN,0.1646551724137931
-122.3,37.54,39.0,4292.0,1097.0,1758,987.0,2.9405,340500.0,NEAR OCEAN,0.25559179869524695
-122.3,37.53,43.0,1748.0,366.0,984,371.0,4.5116,337800.0,NEAR OCEAN,0.20938215102974828
-122.29,37.53,41.0,839.0,190.0,419,215.0,5.012,368200.0,NEAR OCEAN,0.22646007151370678
-122.31,37.54,45.0,1222.0,220.0,492,205.0,5.539,396900.0,NEAR OCEAN,0.18003273322422259
-122.31,37.54,46.0,2444.0,397.0,952,402.0,4.75,388200.0,NEAR OCEAN,0.16243862520458266
-122.31,37.53,41.0,1608.0,269.0,676,267.0,4.6125,361700.0,NEAR OCEAN,0.16728855721393035
-122.32,37.53,39.0,2795.0,464.0,1183,443.0,5.779,387100.0,NEAR OCEAN,0.16601073345259393
-122.31,37.55,27.0,3931.0,933.0,1877,851.0,3.9722,354100.0,NEAR OCEAN,0.23734418722971254
-122.31,37.54,49.0,1340.0,281.0,660,284.0,4.163,393800.0,NEAR OCEAN,0.20970149253731343
-122.31,37.54,38.0,1946.0,407.0,975,417.0,4.0726,385400.0,NEAR OCEAN,0.2091469681397739
-122.31,37.54,42.0,1159.0,261.0,465,247.0,3.1842,352800.0,NEAR OCEAN,0.22519413287316653
-122.3,37.55,35.0,3675.0,735.0,1930,715.0,3.9833,342800.0,NEAR OCEAN,0.2
-122.31,37.55,45.0,507.0,140.0,305,139.0,2.6159,272900.0,NEAR OCEAN,0.27613412228796846
-122.31,37.56,45.0,1685.0,321.0,815,314.0,4.2955,309700.0,NEAR OCEAN,0.19050445103857566
-122.31,37.56,36.0,1727.0,340.0,952,337.0,4.7917,316000.0,NEAR OCEAN,0.19687319050376376
-122.31,37.56,45.0,1792.0,301.0,829,318.0,4.9013,330100.0,NEAR OCEAN,0.16796875
-122.31,37.56,40.0,1351.0,330.0,701,297.0,3.32,292900.0,NEAR OCEAN,0.24426350851221318
-122.31,37.57,37.0,1437.0,305.0,979,331.0,4.0,273700.0,NEAR OCEAN,0.21224773834377175
-122.31,37.57,31.0,2197.0,477.0,1193,394.0,4.6371,271100.0,NEAR OCEAN,0.2171142467000455
-122.3,37.57,36.0,1973.0,352.0,1169,370.0,5.033,270900.0,NEAR BAY,0.17840851495184998
-122.3,37.56,37.0,1962.0,367.0,1267,382.0,4.7344,271800.0,NEAR OCEAN,0.18705402650356778
-122.3,37.57,36.0,2406.0,436.0,1189,403.0,4.7917,276100.0,NEAR BAY,0.18121363258520365
-122.29,37.56,34.0,1693.0,281.0,846,291.0,5.3683,339400.0,NEAR BAY,0.16597755463673952
-122.3,37.56,36.0,1379.0,228.0,750,227.0,5.5381,282000.0,NEAR OCEAN,0.1653372008701958
-122.29,37.56,36.0,805.0,140.0,445,139.0,5.8221,289400.0,NEAR BAY,0.17391304347826086
-122.3,37.56,35.0,1873.0,351.0,945,333.0,5.5184,274800.0,NEAR OCEAN,0.18739989321943407
-122.29,37.56,12.0,6474.0,1467.0,2516,1390.0,5.0353,305800.0,NEAR BAY,0.22659870250231695
-122.26,37.55,17.0,4576.0,814.0,1941,807.0,5.9572,443800.0,NEAR BAY,0.1778846153846154
-122.26,37.55,17.0,1321.0,425.0,683,408.0,4.7045,500001.0,NEAR BAY,0.32172596517789553
-122.27,37.55,16.0,4789.0,816.0,1840,763.0,6.7474,338200.0,NEAR BAY,0.1703904781791606
-122.26,37.54,16.0,2118.0,333.0,770,318.0,7.2477,376000.0,NEAR BAY,0.15722379603399433
-122.27,37.55,15.0,1958.0,282.0,811,284.0,8.1221,483300.0,NEAR BAY,0.14402451481103168
-122.28,37.55,17.0,4199.0,629.0,2020,630.0,6.1228,375700.0,NEAR BAY,0.14979757085020243
-122.27,37.56,17.0,3211.0,847.0,1553,812.0,4.9434,292100.0,NEAR BAY,0.26378075365929615
-122.27,37.56,5.0,4921.0,1179.0,1810,1073.0,5.6936,322200.0,NEAR BAY,0.2395854501117659
-122.26,37.54,13.0,1422.0,295.0,395,195.0,5.3247,327800.0,NEAR BAY,0.20745428973277075
-122.26,37.54,5.0,3264.0,442.0,1607,453.0,9.1415,500001.0,NEAR BAY,0.13541666666666666
-122.26,37.54,5.0,1649.0,388.0,779,376.0,6.9635,417300.0,NEAR BAY,0.23529411764705882
-122.27,37.54,5.0,2140.0,420.0,990,394.0,6.035,438800.0,NEAR BAY,0.19626168224299065
-122.27,37.54,16.0,3913.0,565.0,1752,557.0,7.3644,419700.0,NEAR BAY,0.14439049322770253
-122.27,37.54,15.0,2126.0,310.0,905,306.0,8.9083,500001.0,NEAR BAY,0.1458137347130762
-122.26,37.56,23.0,7283.0,1342.0,3399,1298.0,5.6683,391000.0,NEAR BAY,0.18426472607441988
-122.26,37.57,23.0,7995.0,1254.0,3484,1198.0,6.5948,404000.0,NEAR BAY,0.1568480300187617
-122.25,37.56,19.0,7976.0,1406.0,3437,1338.0,5.6396,430300.0,NEAR BAY,0.17627883650952858
-122.29,37.55,27.0,3789.0,874.0,2243,866.0,4.39,270100.0,NEAR OCEAN,0.23066772235418317
-122.28,37.54,24.0,5114.0,1357.0,3169,1268.0,3.9699,293200.0,NEAR OCEAN,0.26535001955416504
-122.29,37.54,43.0,2268.0,438.0,1151,449.0,4.9091,293200.0,NEAR OCEAN,0.1931216931216931
-122.28,37.54,37.0,991.0,180.0,463,177.0,5.1701,294200.0,NEAR OCEAN,0.18163471241170534
-122.29,37.54,39.0,1459.0,285.0,761,291.0,5.0081,298100.0,NEAR OCEAN,0.19533927347498287
-122.29,37.54,41.0,1743.0,349.0,811,349.0,4.9464,282400.0,NEAR OCEAN,0.2002294893861159
-122.29,37.53,35.0,2043.0,511.0,1089,504.0,3.0278,310600.0,NEAR OCEAN,0.2501223690651003
-122.28,37.53,15.0,5417.0,1199.0,2593,1098.0,4.8047,438000.0,NEAR OCEAN,0.22134022521690974
-122.28,37.53,34.0,1980.0,385.0,970,391.0,5.1207,310900.0,NEAR OCEAN,0.19444444444444445
-122.27,37.53,43.0,1145.0,230.0,586,254.0,3.5,267400.0,NEAR OCEAN,0.20087336244541484
-122.28,37.53,25.0,3710.0,1015.0,2068,958.0,3.5445,286700.0,NEAR OCEAN,0.27358490566037735
-122.29,37.52,33.0,4104.0,751.0,1837,771.0,5.3506,388100.0,NEAR OCEAN,0.18299220272904484
-122.28,37.52,27.0,2958.0,655.0,1285,577.0,4.0801,397800.0,NEAR OCEAN,0.22143340094658553
-122.28,37.52,29.0,1526.0,355.0,724,315.0,4.0313,435200.0,NEAR OCEAN,0.23263433813892528
-122.28,37.52,38.0,2197.0,357.0,1228,373.0,5.4719,397900.0,NEAR OCEAN,0.1624943104233045
-122.29,37.52,38.0,3767.0,603.0,1455,615.0,6.8787,386800.0,NEAR OCEAN,0.1600743297053358
-122.3,37.52,38.0,2769.0,387.0,994,395.0,5.5902,417000.0,NEAR OCEAN,0.13976164680390032
-122.3,37.51,35.0,2789.0,445.0,1156,404.0,5.4322,391000.0,NEAR OCEAN,0.1595553961993546
-122.3,37.52,32.0,2297.0,347.0,871,342.0,8.1039,382200.0,NEAR OCEAN,0.15106660861993906
-122.31,37.52,24.0,2328.0,335.0,969,354.0,7.7364,435800.0,NEAR OCEAN,0.14390034364261167
-122.32,37.52,26.0,4042.0,591.0,1611,578.0,8.4693,419200.0,NEAR OCEAN,0.1462147451756556
-122.31,37.5,22.0,14034.0,3020.0,6266,2952.0,4.3939,491200.0,NEAR OCEAN,0.215191677354995
-122.27,37.52,35.0,1051.0,259.0,517,234.0,3.7,339700.0,NEAR OCEAN,0.24643196955280686
-122.27,37.51,36.0,1406.0,224.0,598,237.0,5.8964,414800.0,NEAR OCEAN,0.1593172119487909
-122.29,37.51,35.0,3040.0,520.0,1374,518.0,6.1004,426400.0,NEAR OCEAN,0.17105263157894737
-122.26,37.52,34.0,483.0,131.0,291,157.0,3.0833,256300.0,NEAR OCEAN,0.2712215320910973
-122.26,37.51,46.0,672.0,149.0,351,136.0,5.3264,258100.0,NEAR OCEAN,0.22172619047619047
-122.25,37.51,45.0,989.0,174.0,504,180.0,4.8382,289400.0,NEAR OCEAN,0.17593528816986856
-122.25,37.5,44.0,348.0,79.0,154,73.0,4.7708,253800.0,NEAR OCEAN,0.22701149425287356
-122.27,37.51,39.0,3996.0,793.0,1744,761.0,4.5075,364900.0,NEAR OCEAN,0.19844844844844844
-122.26,37.51,29.0,3703.0,1075.0,1611,1025.0,2.7075,323800.0,NEAR OCEAN,0.2903051579800162
-122.26,37.5,24.0,2307.0,510.0,842,507.0,3.6111,341500.0,NEAR OCEAN,0.22106631989596878
-122.26,37.5,52.0,878.0,186.0,393,186.0,3.7045,360500.0,NEAR OCEAN,0.21184510250569477
-122.25,37.5,45.0,1812.0,336.0,752,329.0,4.95,345000.0,NEAR OCEAN,0.18543046357615894
-122.25,37.49,43.0,2607.0,477.0,1225,461.0,4.224,349600.0,NEAR OCEAN,0.18296892980437285
-122.25,37.49,40.0,2709.0,521.0,1156,510.0,4.6366,395500.0,NEAR OCEAN,0.19232188999630861
-122.25,37.49,44.0,4420.0,743.0,1790,735.0,6.142,394700.0,NEAR OCEAN,0.16809954751131223
-122.26,37.5,44.0,6983.0,1131.0,2818,1115.0,5.6271,374800.0,NEAR OCEAN,0.16196477158814263
-122.28,37.51,33.0,4719.0,,1980,757.0,6.1064,405000.0,NEAR OCEAN,
-122.28,37.5,33.0,6499.0,998.0,2694,957.0,7.4787,431300.0,NEAR OCEAN,0.1535620864748423
-122.28,37.49,25.0,7335.0,1157.0,2626,1049.0,6.5475,500001.0,NEAR OCEAN,0.15773687798227676
-122.28,37.49,29.0,4148.0,635.0,1638,627.0,6.912000000000001,457200.0,NEAR OCEAN,0.15308582449373193
-122.27,37.48,26.0,3542.0,507.0,1392,524.0,8.5184,500001.0,NEAR OCEAN,0.14313946922642576
-122.26,37.48,34.0,4453.0,682.0,1805,672.0,5.6038,451300.0,NEAR OCEAN,0.15315517628565012
-122.29,37.48,15.0,5480.0,892.0,2009,831.0,7.4678,500001.0,NEAR OCEAN,0.16277372262773723
-122.27,37.47,44.0,3022.0,473.0,1235,477.0,6.7058,495900.0,NEAR OCEAN,0.15651886168100596
-122.26,37.46,26.0,5067.0,750.0,1996,728.0,7.0001,500001.0,NEAR OCEAN,0.14801657785671996
-122.28,37.47,44.0,863.0,114.0,281,99.0,6.8879,500001.0,NEAR OCEAN,0.1320973348783314
-122.24,37.47,41.0,1183.0,203.0,455,171.0,5.1071,314100.0,NEAR OCEAN,0.17159763313609466
-122.25,37.48,37.0,3507.0,569.0,1663,608.0,5.0863,440300.0,NEAR OCEAN,0.16224693470202453
-122.24,37.47,40.0,1504.0,270.0,689,287.0,6.1244,308800.0,NEAR OCEAN,0.17952127659574468
-122.25,37.47,38.0,645.0,124.0,265,103.0,5.4688,305000.0,NEAR OCEAN,0.19224806201550387
-122.25,37.47,35.0,3183.0,515.0,1313,487.0,5.9062,383200.0,NEAR OCEAN,0.16179704681118443
-122.25,37.48,45.0,2743.0,390.0,974,400.0,7.1621,500001.0,NEAR OCEAN,0.14218009478672985
-122.24,37.48,45.0,4126.0,696.0,1722,668.0,4.8966,362100.0,NEAR OCEAN,0.16868637905962192
-122.24,37.48,40.0,4459.0,1027.0,2080,982.0,3.5322,361900.0,NEAR OCEAN,0.2303206997084548
-122.24,37.48,47.0,2423.0,407.0,1010,407.0,6.2154,362700.0,NEAR OCEAN,0.16797358646306232
-122.24,37.49,30.0,2956.0,590.0,1191,594.0,3.7463,427600.0,NEAR OCEAN,0.19959404600811909
-122.24,37.49,38.0,4105.0,950.0,2561,909.0,3.8684,265600.0,NEAR OCEAN,0.23142509135200975
-122.21,37.48,39.0,1535.0,340.0,1204,370.0,2.8482,247200.0,NEAR BAY,0.22149837133550487
-122.23,37.49,11.0,840.0,329.0,1338,345.0,2.3333,241700.0,NEAR OCEAN,0.39166666666666666
-122.21,37.49,24.0,2528.0,947.0,2437,861.0,2.2746,225000.0,NEAR BAY,0.37460443037974683
-122.22,37.48,47.0,2570.0,783.0,3107,724.0,2.8058,229500.0,NEAR OCEAN,0.3046692607003891
-122.22,37.48,34.0,1541.0,584.0,1564,558.0,2.56,250000.0,NEAR OCEAN,0.3789746917585983
-122.24,37.49,19.0,322.0,112.0,191,102.0,2.5833,500001.0,NEAR OCEAN,0.34782608695652173
-122.24,37.55,3.0,6164.0,1175.0,2198,975.0,6.7413,435900.0,NEAR BAY,0.19062297209604154
-122.25,37.53,16.0,4428.0,664.0,1677,623.0,7.6864,422500.0,NEAR BAY,0.14995483288166214
-122.26,37.53,4.0,5233.0,1109.0,1690,907.0,6.2007,311800.0,NEAR BAY,0.21192432639021594
-122.25,37.52,14.0,1472.0,291.0,876,292.0,4.3594,366000.0,NEAR BAY,0.19769021739130435
-122.21,37.52,18.0,2962.0,945.0,1639,851.0,2.7399,87500.0,NEAR BAY,0.3190411883862255
-122.19,37.48,35.0,7067.0,1646.0,5380,1597.0,4.1776,265300.0,NEAR BAY,0.23291354181406537
-122.21,37.48,20.0,505.0,216.0,326,216.0,2.9286,237500.0,NEAR BAY,0.4277227722772277
-122.21,37.48,37.0,1326.0,335.0,1771,335.0,3.0147,218100.0,NEAR BAY,0.2526395173453997
-122.2,37.48,32.0,640.0,166.0,991,160.0,1.9844,270000.0,NEAR BAY,0.259375
-122.2,37.48,41.0,733.0,155.0,652,140.0,5.1654,233600.0,NEAR BAY,0.21145975443383355
-122.2,37.48,30.0,1170.0,258.0,610,243.0,3.4427,263500.0,NEAR BAY,0.2205128205128205
-122.19,37.48,45.0,886.0,165.0,492,173.0,4.2708,267000.0,NEAR BAY,0.18623024830699775
-122.19,37.48,38.0,1300.0,269.0,608,292.0,4.5568,286900.0,NEAR BAY,0.20692307692307693
-122.19,37.47,44.0,1371.0,263.0,589,301.0,4.8068,312300.0,NEAR BAY,0.19183078045222465
-122.2,37.47,44.0,1927.0,332.0,846,362.0,4.2083,278200.0,NEAR BAY,0.17228853139595227
-122.2,37.47,37.0,1053.0,266.0,939,267.0,3.1989,320800.0,NEAR BAY,0.2526115859449193
-122.2,37.47,37.0,1403.0,369.0,1587,331.0,2.8258,232800.0,NEAR BAY,0.26300784034212404
-122.21,37.47,33.0,1266.0,415.0,1991,334.0,2.92,202800.0,NEAR OCEAN,0.3278041074249605
-122.21,37.47,26.0,1777.0,555.0,1966,497.0,3.0472,211000.0,NEAR OCEAN,0.31232414181204277
-122.21,37.47,43.0,733.0,162.0,497,175.0,3.2708,255300.0,NEAR OCEAN,0.22100954979536153
-122.22,37.47,23.0,7740.0,1943.0,4124,1743.0,3.3268,322800.0,NEAR OCEAN,0.25103359173126616
-122.22,37.47,35.0,367.0,113.0,398,109.0,2.5,166700.0,NEAR OCEAN,0.3079019073569482
-122.22,37.47,28.0,5956.0,1612.0,3571,1549.0,3.1864,272800.0,NEAR OCEAN,0.2706514439220954
-122.23,37.48,33.0,3108.0,805.0,1895,717.0,3.3015,267700.0,NEAR OCEAN,0.25900900900900903
-122.23,37.47,39.0,5264.0,1259.0,3057,1265.0,3.623,276600.0,NEAR OCEAN,0.23917173252279636
-122.23,37.48,38.0,1578.0,399.0,879,388.0,2.7969,298400.0,NEAR OCEAN,0.25285171102661597
-122.24,37.47,35.0,2283.0,491.0,1148,436.0,4.5556,318600.0,NEAR OCEAN,0.21506789312308366
-122.24,37.47,36.0,2021.0,433.0,1117,432.0,3.929,303100.0,NEAR OCEAN,0.21425037110341416
-122.23,37.46,33.0,2643.0,464.0,1015,427.0,4.2232,363700.0,NEAR OCEAN,0.1755580779417329
-122.23,37.46,26.0,4670.0,1039.0,2103,933.0,4.4167,333800.0,NEAR OCEAN,0.22248394004282654
-122.25,37.46,33.0,6841.0,950.0,2681,980.0,7.1088,443300.0,NEAR OCEAN,0.13886858646396727
-122.24,37.46,36.0,4686.0,781.0,2254,845.0,6.1043,343500.0,NEAR OCEAN,0.16666666666666666
-122.26,37.45,17.0,2742.0,441.0,986,421.0,5.9285,496000.0,NEAR OCEAN,0.16083150984682712
-122.23,37.46,36.0,6090.0,1057.0,3081,1075.0,5.6629,343600.0,NEAR OCEAN,0.1735632183908046
-122.22,37.46,37.0,2586.0,495.0,1208,502.0,4.3214,342700.0,NEAR OCEAN,0.191415313225058
-122.23,37.45,34.0,4177.0,723.0,1586,660.0,5.0457,395100.0,NEAR OCEAN,0.1730907349772564
-122.23,37.45,29.0,1617.0,235.0,758,246.0,7.7932,469900.0,NEAR OCEAN,0.1453308596165739
-122.22,37.46,13.0,2888.0,546.0,1182,504.0,6.0255,409300.0,NEAR OCEAN,0.18905817174515235
-122.2,37.46,40.0,1723.0,208.0,976,209.0,9.8892,500001.0,NEAR OCEAN,0.12071967498549042
-122.2,37.44,31.0,2328.0,270.0,722,247.0,15.0001,500001.0,NEAR OCEAN,0.11597938144329897
-122.22,37.44,32.0,4281.0,501.0,1318,484.0,15.0001,500001.0,NEAR OCEAN,0.11702873160476523
-122.21,37.46,48.0,2560.0,322.0,921,301.0,10.8758,500001.0,NEAR OCEAN,0.12578125
-122.21,37.46,40.0,1777.0,207.0,577,207.0,15.0001,500001.0,NEAR OCEAN,0.11648846370287
-122.18,37.46,40.0,2529.0,293.0,831,258.0,15.0001,500001.0,NEAR BAY,0.1158560695927244
-122.2,37.47,40.0,2959.0,389.0,985,365.0,9.9025,500001.0,NEAR BAY,0.13146333220682663
-122.18,37.47,37.0,2848.0,328.0,852,327.0,13.367,500001.0,NEAR BAY,0.1151685393258427
-122.16,37.47,44.0,2581.0,437.0,1006,414.0,5.397,341700.0,NEAR BAY,0.16931421929484697
-122.17,37.48,39.0,2427.0,401.0,1178,408.0,5.9629,352700.0,NEAR BAY,0.16522455706633704
-122.16,37.47,33.0,3687.0,852.0,3091,852.0,2.6506,162600.0,NEAR BAY,0.23108218063466232
-122.16,37.48,36.0,2238.0,479.0,1949,457.0,2.3769,157300.0,NEAR BAY,0.21403038427167115
-122.14,37.5,46.0,30.0,4.0,13,5.0,15.0001,500001.0,NEAR BAY,0.13333333333333333
-122.14,37.48,36.0,1210.0,236.0,981,239.0,4.0039,148900.0,NEAR BAY,0.19504132231404958
-122.14,37.47,36.0,2081.0,412.0,1931,373.0,3.7917,160600.0,NEAR BAY,0.1979817395482941
-122.12,37.48,36.0,880.0,177.0,795,188.0,3.8194,159400.0,NEAR BAY,0.20113636363636364
-122.13,37.47,25.0,1630.0,353.0,1546,371.0,5.0893,173400.0,NEAR BAY,0.2165644171779141
-122.13,37.46,37.0,1576.0,334.0,1385,323.0,2.5294,159400.0,NEAR BAY,0.21192893401015228
-122.13,37.46,35.0,1321.0,300.0,1133,287.0,3.7312,159600.0,NEAR BAY,0.22710068130204392
-122.12,37.45,38.0,1276.0,314.0,955,287.0,2.0096,155700.0,NEAR BAY,0.24608150470219436
-122.13,37.46,31.0,2247.0,573.0,1711,511.0,3.2642,185600.0,NEAR BAY,0.25500667556742324
-122.13,37.47,30.0,1480.0,294.0,1126,301.0,4.9830000000000005,166700.0,NEAR BAY,0.19864864864864865
-122.14,37.47,37.0,3373.0,815.0,2909,705.0,2.8868,156600.0,NEAR BAY,0.24162466646901867
-122.15,37.47,37.0,1844.0,382.0,1634,417.0,2.7993,145500.0,NEAR BAY,0.20715835140997832
-122.15,37.47,38.0,1560.0,301.0,1331,316.0,3.0521,151500.0,NEAR BAY,0.19294871794871796
-122.15,37.46,30.0,4198.0,1244.0,2678,1147.0,3.6712,308600.0,NEAR BAY,0.2963315864697475
-122.14,37.46,27.0,5580.0,2009.0,4165,1763.0,2.4375,189000.0,NEAR BAY,0.3600358422939068
-122.15,37.47,39.0,1295.0,239.0,566,242.0,5.6407,326400.0,NEAR BAY,0.18455598455598454
-122.15,37.46,42.0,1995.0,412.0,794,374.0,5.6234,379600.0,NEAR BAY,0.20651629072681704
-122.16,37.46,45.0,2068.0,348.0,844,366.0,6.227,417800.0,NEAR BAY,0.16827852998065765
-122.16,37.45,50.0,196.0,41.0,76,42.0,7.6129,412500.0,NEAR BAY,0.20918367346938777
-122.16,37.46,32.0,2663.0,661.0,1403,733.0,4.2667,410200.0,NEAR BAY,0.24821629740893728
-122.17,37.46,47.0,2312.0,332.0,1044,282.0,9.459,500001.0,NEAR BAY,0.14359861591695502
